start_time,stop_time,is_vis,is_ruleA,is_switch,is_cueB,is_choL,is_correct,association_mat,rule_belief,signed_bias,rule_following,bias_following,prob_actual_cho,trial_onset_plane_frame_idx,trial_offset_plane_frame_idx
202.31325,219.77525,True,False,False,False,True,True,[0.31134784 0.68865216 0.73042411 0.26957592],-0.41907624900341034,-0.04177193343639374,0.20953811705112457,-0.020885959267616272,0.6886521577835083,[1132 1132 1132 1131 1131],[1205 1204 1204 1204 1204]
566.1105,583.26475,True,False,False,True,False,True,[0.09037699 0.90962303 0.61758024 0.38241976],-0.5272032544016838,0.2920427843928337,0.2636016234755516,-0.14602138847112656,0.617580235004425,[3314 3314 3314 3313 3313],[3385 3385 3384 3384 3384]
614.24725,632.34925,True,False,False,True,False,True,[0.09335515 0.90664482 0.62288713 0.37711287],-0.5295319706201553,0.28375770151615143,0.26476599276065826,-0.1418788582086563,0.622887134552002,[3603 3602 3602 3602 3602],[3679 3679 3679 3678 3678]
667.995,686.21275,True,False,False,False,True,True,[0.13200594 0.86799407 0.75265014 0.24734986],-0.6206442043185234,0.11534392088651657,0.310322105884552,0.057671964168548584,0.8679940700531006,[3925 3925 3925 3924 3924],[4002 4002 4002 4002 4001]
788.3665,803.83,True,False,False,False,True,True,[0.17041335 0.82958668 0.43668911 0.56331092],-0.2662757635116577,0.3928975760936737,0.13313788175582886,0.19644880294799805,0.8295866847038269,[4647 4647 4647 4646 4646],[4708 4707 4707 4707 4707]
967.14,984.6115,True,False,False,False,True,True,[0.15309823 0.84690177 0.22759135 0.7724086 ],-0.07449314743280411,0.6193104013800621,0.03724658489227295,0.30965518951416016,0.8469017744064331,[5719 5719 5719 5719 5718],[5792 5792 5791 5791 5791]
1071.28175,1088.14425,True,False,False,False,True,True,[0.06330964 0.93669033 0.23990062 0.76009935],-0.17659097909927368,0.6967897117137909,0.08829548954963684,0.34839484095573425,0.9366903305053711,[6344 6344 6343 6343 6343],[6413 6413 6412 6412 6412]
1105.614,1124.311,True,False,False,True,False,True,[0.17927523 0.82072473 0.49212602 0.50787401],-0.3128507509827614,0.3285987451672554,0.15642539411783218,-0.164299376308918,0.4921260178089142,[6550 6549 6549 6549 6549],[6630 6629 6629 6629 6629]
1139.4125,1155.301,True,False,False,True,False,True,[0.10174707 0.8982529  0.50975794 0.49024206],-0.4080108515918255,0.38849497959017754,0.2040054313838482,-0.19424749538302422,0.509757936000824,[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648],[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648]
1172.40275,1189.944,True,False,False,True,False,True,[0.09690783 0.90309215 0.55249339 0.44750655],-0.4555855803191662,0.3505987338721752,0.22779278084635735,-0.17529938742518425,0.5524933934211731,[6664 6664 6664 6664 6664],[6695 6695 6694 6694 6694]
1483.3135,1500.23525,True,False,False,False,False,False,[0.2485085  0.75149149 0.79633433 0.2036657 ],-0.5478258058428764,-0.04484281688928604,-0.2739129140973091,0.02242141216993332,0.2485084980726242,[8487 8486 8486 8486 8486],[8545 8545 8544 8544 8544]
1535.23225,1552.11225,True,False,False,False,True,True,[0.20729063 0.79270935 0.70802975 0.29197031],-0.500739075243473,0.08467964082956314,0.25036951899528503,0.042339831590652466,0.7927093505859375,[8798 8798 8797 8797 8797],[8867 8867 8867 8866 8866]
1787.8735,1805.641,True,False,False,True,False,True,[0.09412523 0.90587479 0.65411943 0.34588057],-0.5599942095577717,0.25175534561276436,0.2799970991909504,-0.12587766721844673,0.6541194319725037,[10313 10313 10313 10313 10312],[10388 10387 10387 10387 10387]
