start_time,stop_time,is_vis,is_ruleA,is_switch,is_cueB,is_choL,is_correct,association_mat,rule_belief,signed_bias,rule_following,bias_following,prob_actual_cho,trial_onset_plane_frame_idx,trial_offset_plane_frame_idx
1928.2445,1943.04725,True,False,False,True,False,True,[0.61958307 0.38041699 0.52288741 0.47711259],0.09669563174247742,-0.14247044920921326,-0.0483478307723999,0.07123523950576782,0.5228874087333679,[11512 11512 11512 11512 11511],[11569 11569 11569 11569 11568]
1943.06775,1958.66175,True,False,False,False,True,True,[0.55318969 0.44681031 0.57552278 0.42447719],-0.02233310043811798,-0.1287124902009964,0.011166557669639587,-0.0643562525510788,0.4468103051185608,[11601 11601 11601 11601 11600],[11663 11663 11662 11662 11662]
2023.5065,2039.9635,True,False,False,False,True,True,[0.74300832 0.25699162 0.80720299 0.19279701],-0.06419464945793152,-0.5502113401889801,0.032097309827804565,-0.27510568499565125,0.2569916248321533,[12083 12083 12083 12083 12083],[12150 12150 12150 12149 12149]
2057.697,2073.9965,True,False,False,True,False,True,[0.60602391 0.39397612 0.57102752 0.42897251],0.0349963903427124,-0.1770513951778412,-0.0174981951713562,0.08852571249008179,0.5710275173187256,[12288 12288 12288 12288 12288],[12354 12354 12354 12354 12353]
2108.5155,2123.764,True,False,False,True,False,True,[0.53953964 0.46046036 0.72510111 0.27489889],-0.18556147813796997,-0.264640748500824,0.09278073906898499,0.132320374250412,0.725101113319397,[12593 12593 12593 12593 12592],[12653 12652 12652 12652 12652]
2123.78475,2140.44125,True,False,False,True,False,True,[0.53926915 0.46073085 0.77123016 0.22876984],-0.23196101188659668,-0.31049931049346924,0.11598050594329834,0.15524965524673462,0.771230161190033,[12685 12685 12684 12684 12684],[12753 12752 12752 12752 12752]
2225.96375,2241.51175,True,False,False,True,False,True,[0.46318862 0.53681135 0.69071406 0.309286  ],-0.22752539813518524,-0.15390266478061676,0.11376272141933441,0.07695133984088898,0.6907140612602234,[13297 13297 13297 13297 13297],[13359 13358 13358 13358 13358]
2256.2895,2275.17675,True,False,False,False,False,False,[0.51360697 0.48639303 0.83788818 0.16211179],-0.3242812305688858,-0.351495161652565,-0.1621406078338623,0.1757475733757019,0.5136069655418396,[13479 13479 13479 13479 13478],[13549 13549 13549 13549 13549]
2383.95,2399.50975,True,False,False,False,True,True,[0.42774901 0.57225102 0.62461174 0.37538829],-0.19686272740364075,-0.052360713481903076,0.09843136370182037,-0.026180341839790344,0.57225102186203,[14245 14244 14244 14244 14244],[14306 14306 14306 14305 14305]
2399.52775,2418.369,True,False,False,False,True,True,[0.34842104 0.65157896 0.5854153  0.41458467],-0.23699428141117096,0.06616364419460297,0.11849714815616608,0.033081814646720886,0.651578962802887,[14338 14338 14338 14337 14337],[14419 14419 14419 14418 14418]
2418.3895,2437.69625,True,False,False,False,True,True,[0.2927936  0.70720643 0.56321949 0.43678054],-0.2704258859157562,0.14398694038391113,0.1352129429578781,0.07199348509311676,0.7072064280509949,[14451 14451 14451 14451 14450],[14535 14535 14534 14534 14534]
2509.38575,2522.65975,True,False,False,True,False,True,[0.41451344 0.58548659 0.43894938 0.56105065],-0.02443593740463257,0.14653721451759338,0.012217968702316284,-0.0732685923576355,0.4389493763446808,[14997 14997 14996 14996 14996],[15044 15044 15044 15044 15044]
2522.678,2538.89225,True,False,False,False,True,True,[0.46950054 0.5304994  0.62420356 0.37579647],-0.15470297634601593,-0.09370411932468414,0.07735146582126617,-0.04685206711292267,0.5304993987083435,[15076 15076 15076 15076 15076],[15142 15142 15141 15141 15141]
2622.8945,2637.49225,True,False,False,True,False,True,[0.52972895 0.47027105 0.61840016 0.38159981],-0.08867122232913971,-0.14812912046909332,0.04433560371398926,0.07406455278396606,0.6184001564979553,[15677 15677 15677 15677 15677],[15733 15733 15732 15732 15732]
2637.51375,2656.74175,True,False,False,False,True,True,[0.50995326 0.49004674 0.74382359 0.25617641],-0.23387032747268677,-0.2537768483161926,0.11693516373634338,-0.1268884241580963,0.49004673957824707,[15765 15765 15765 15764 15764],[15848 15848 15848 15848 15847]
2694.2795,2712.00825,True,False,False,False,True,True,[0.39705607 0.6029439  0.5465731  0.45342696],-0.1495169848203659,0.05637083947658539,0.07475847005844116,0.02818542718887329,0.6029438972473145,[16105 16105 16105 16105 16105],[16180 16179 16179 16179 16179]
2729.826,2745.96,True,False,False,False,False,False,[0.43077087 0.56922913 0.74745822 0.25254178],-0.31668734550476074,-0.17822909355163574,-0.15834367275238037,0.08911454677581787,0.4307708740234375,[16319 16318 16318 16318 16318],[16372 16372 16372 16372 16371]
2780.26625,2795.55825,True,False,False,True,False,True,[0.44454172 0.55545831 0.45617411 0.54382592],-0.011632382869720459,0.09928420186042786,0.0058161914348602295,-0.049642086029052734,0.4561741054058075,[16621 16621 16621 16620 16620],[16681 16680 16680 16680 16680]
2854.0685,2872.52175,True,False,False,False,True,True,[0.5728206  0.4271794  0.82630134 0.17369865],-0.2534807398915291,-0.3991219475865364,0.12674037367105484,-0.1995609775185585,0.42717939615249634,[17063 17063 17063 17063 17063],[17142 17142 17142 17142 17141]
2872.54175,2891.7975,True,False,False,False,True,True,[0.36081114 0.63918883 0.63832474 0.36167526],-0.2775135785341263,0.0008641034364700317,0.13875678181648254,0.00043204426765441895,0.639188826084137,[17174 17174 17174 17174 17173],[17258 17257 17257 17257 17257]
2910.03025,2926.85825,True,False,False,True,False,True,[0.38757327 0.6124267  0.79014993 0.20985004],-0.40257665514945984,-0.177723228931427,0.20128832757472992,0.08886159956455231,0.7901499271392822,[17399 17399 17399 17398 17398],[17468 17468 17467 17467 17467]
2944.25775,2962.02025,True,False,False,False,True,True,[0.55690533 0.4430947  0.6736666  0.32633337],-0.11676129698753357,-0.2305719256401062,0.05838066339492798,-0.1152859628200531,0.4430947005748749,[17604 17604 17604 17604 17603],[17679 17679 17678 17678 17678]
2978.2735,2996.6815,True,False,False,False,True,True,[0.6118145  0.38818547 0.82805419 0.17194581],-0.21623967587947845,-0.4398687034845352,0.10811983048915863,-0.2199343591928482,0.3881854712963104,[17808 17808 17808 17808 17807],[17887 17886 17886 17886 17886]
3030.38425,3046.76775,True,False,False,True,False,True,[0.49986878 0.50013125 0.83913034 0.16086972],-0.3392615467309952,-0.33899907767772675,0.16963078081607819,0.16949956119060516,0.8391303420066833,[18121 18120 18120 18120 18120],[18187 18187 18186 18186 18186]
3271.0495,3291.78575,True,False,False,False,True,True,[0.51717365 0.48282641 0.69881886 0.30118111],-0.1816452592611313,-0.2159924954175949,0.09082265198230743,-0.10799624025821686,0.4828264117240906,[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648],[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648]
3311.524,3330.13925,True,False,False,False,True,True,[0.25557163 0.7444284  0.51427329 0.48572674],-0.2587016522884369,0.2301551103591919,0.12935082614421844,0.11507757008075714,0.7444283962249756,[19606 19606 19606 19606 19605],[19686 19686 19685 19685 19685]
3350.437,3367.1285,True,False,False,True,False,True,[0.15434019 0.84565979 0.4902356  0.50976437],-0.335895411670208,0.3554241880774498,0.1679477021098137,-0.1777121052145958,0.4902355968952179,[19839 19839 19839 19839 19839],[19907 19907 19907 19907 19907]
3409.2575,3428.505,True,False,False,False,True,True,[0.15503591 0.84496409 0.3749969  0.6250031 ],-0.2199609875679016,0.46996718645095825,0.1099804937839508,0.23498359322547913,0.8449640870094299,[20192 20192 20192 20192 20191],[20276 20275 20275 20275 20275]
3428.525,3453.23375,True,False,False,False,True,True,[0.1250601  0.87493992 0.39016971 0.60983026],-0.2651096358895302,0.48477018624544144,0.132554829120636,0.24238508939743042,0.8749399185180664,[20308 20307 20307 20307 20307],[20424 20424 20423 20423 20423]
3522.77275,3544.3905,True,False,False,True,False,True,[0.11737217 0.88262784 0.65033507 0.34966493],-0.5329629108309746,0.2322927638888359,0.266481451690197,-0.11614637821912766,0.6503350734710693,[20873 20873 20872 20872 20872],[20970 20970 20970 20970 20970]
3681.10375,3695.899,True,False,False,True,False,True,[0.16628154 0.83371842 0.32313603 0.67686397],-0.15685447305440903,0.510582409799099,0.07842724770307541,-0.2552912160754204,0.32313603162765503,[21822 21822 21822 21822 21821],[21879 21879 21878 21878 21878]
3760.035,3773.4125,True,False,False,True,False,True,[0.30382478 0.69617522 0.40219617 0.59780383],-0.09837138652801514,0.29397904872894287,0.04918569326400757,-0.14698952436447144,0.40219616889953613,[22295 22295 22295 22295 22295],[22344 22343 22343 22343 22343]
3787.5335,3803.44725,True,False,False,False,True,True,[0.40522376 0.59477621 0.76480782 0.23519219],-0.3595840409398079,-0.1700315847992897,0.17979200929403305,-0.08501579612493515,0.5947762131690979,[22460 22460 22460 22460 22459],[22524 22523 22523 22523 22523]
3924.82125,3940.33075,True,False,False,True,False,True,[0.63018757 0.3698124  0.83150762 0.16849238],-0.20132003724575043,-0.46169520914554596,0.10066002607345581,0.23084759712219238,0.8315076231956482,[23283 23283 23283 23283 23283],[23344 23344 23344 23344 23344]
3975.232,3991.207,True,False,False,True,False,True,[0.44400394 0.55599606 0.61123574 0.38876426],-0.16723179817199707,-0.05523967742919922,0.08361589908599854,0.02761983871459961,0.6112357378005981,[23586 23585 23585 23585 23585],[23649 23649 23649 23649 23648]
4009.723,4024.49275,True,False,False,True,False,True,[0.30945736 0.69054258 0.42090008 0.57909989],-0.1114427000284195,0.26964251697063446,0.055721357464790344,-0.13482128083705902,0.4209000766277313,[23792 23792 23792 23792 23792],[23849 23849 23849 23848 23848]
4024.5125,4039.259,True,False,False,True,False,True,[0.35223648 0.64776355 0.6328963  0.3671037 ],-0.28065983951091766,0.014867231249809265,0.14032991230487823,-0.007433608174324036,0.6328963041305542,[23881 23881 23881 23881 23880],[23938 23937 23937 23937 23937]
4101.07075,4115.944,True,False,False,True,False,True,[0.16022843 0.83977163 0.66586018 0.33413976],-0.5056318044662476,0.17391139268875122,0.2528158724308014,-0.08695569634437561,0.6658601760864258,[24340 24340 24340 24340 24339],[24397 24397 24397 24397 24397]
4115.96475,4132.466,True,False,False,False,True,True,[0.20856474 0.7914353  0.74675953 0.2532405 ],-0.5381947979331017,0.044675759971141815,0.2690974026918411,0.0223378986120224,0.7914353013038635,[24429 24429 24429 24429 24429],[24496 24496 24496 24496 24496]
4146.80275,4161.09175,True,False,False,True,False,True,[0.21753071 0.78246927 0.78573948 0.21426049],-0.5682087764143944,-0.0032702162861824036,0.2841043844819069,0.0016350969672203064,0.7857394814491272,[24614 24614 24614 24614 24614],[24668 24668 24668 24667 24667]
4206.59375,4222.1305,True,False,False,False,True,True,[0.53862762 0.46137235 0.85946828 0.14053173],-0.32084063440561295,-0.39809591323137283,0.16042030602693558,-0.19904796034097672,0.46137234568595886,[24973 24973 24972 24972 24972],[25034 25034 25034 25033 25033]
4222.157,4239.21675,True,False,False,False,True,True,[0.33952737 0.66047269 0.72179675 0.27820328],-0.38226939737796783,-0.06132407486438751,0.19113470613956451,-0.030662015080451965,0.6604726910591125,[25066 25066 25066 25066 25065],[25136 25136 25136 25136 25136]
4239.2365,4253.38325,True,False,False,True,False,True,[0.27649882 0.72350121 0.70012349 0.29987651],-0.4236246794462204,0.02337770164012909,0.2118123322725296,-0.011688843369483948,0.7001234889030457,[25169 25168 25168 25168 25168],[25221 25221 25221 25221 25221]
4253.40475,4274.746,True,False,False,False,False,False,[0.30287573 0.6971243  0.77717662 0.22282344],-0.47430087625980377,-0.08005230128765106,-0.23715044558048248,0.04002617299556732,0.30287572741508484,[25254 25253 25253 25253 25253],[25338 25338 25338 25338 25338]
4293.40825,4308.877,True,False,False,True,False,True,[0.31621566 0.68378437 0.68491364 0.31508636],-0.36869798600673676,-0.0011292845010757446,0.18434898555278778,0.0005646497011184692,0.6849136352539062,[25493 25493 25493 25493 25493],[25554 25554 25554 25554 25553]
4308.89625,4324.74875,True,False,False,True,False,True,[0.32846117 0.67153883 0.76334268 0.23665726],-0.4348815381526947,-0.09180387854576111,0.21744075417518616,0.04590192437171936,0.7633426785469055,[25586 25586 25586 25586 25585],[25649 25649 25649 25649 25648]
