start_time,stop_time,is_vis,is_ruleA,is_switch,is_cueB,is_choL,is_correct,association_mat,rule_belief,signed_bias,rule_following,bias_following,prob_actual_cho,trial_onset_plane_frame_idx,trial_offset_plane_frame_idx
1998.632,2012.92225,True,True,False,False,False,True,[0.09919876 0.90080124 0.47251341 0.52748656],-0.37331466376781464,0.4282878190279007,-0.18665732443332672,-0.21414391696453094,0.09919875860214233,[10910 10910 10910 10910 10910],[10964 10964 10964 10963 10963]
2012.94,2026.0965,True,True,False,True,True,True,[0.37999988 0.62000012 0.72171491 0.27828509],-0.3417150378227234,-0.10171478986740112,-0.1708575189113617,-0.05085739493370056,0.27828508615493774,[10996 10996 10996 10996 10995],[11043 11043 11043 11042 11042]
2026.11725,2038.53325,True,True,False,False,False,True,[0.13086331 0.86913663 0.40626559 0.59373438],-0.2754022628068924,0.4628710597753525,-0.1377011388540268,-0.23143555223941803,0.13086330890655518,[11075 11075 11075 11075 11074],[11118 11117 11117 11117 11117]
2064.30975,2077.865,True,True,False,False,False,True,[0.80260056 0.19739942 0.79255444 0.20744556],0.010046131908893585,-0.5951550081372261,0.005023062229156494,0.29757750034332275,0.8026005625724792,[11304 11304 11304 11304 11303],[11353 11353 11353 11353 11353]
2090.95975,2106.14925,True,True,False,True,True,True,[0.80082804 0.19917192 0.74994993 0.25005001],0.05087810009717941,-0.5507780238986015,0.025439046323299408,-0.27538903802633286,0.25005000829696655,[11464 11464 11464 11463 11463],[11523 11523 11523 11522 11522]
2106.16975,2121.06275,True,True,False,True,True,True,[0.59049869 0.40950134 0.52094144 0.47905856],0.06955723464488983,-0.11144010722637177,0.03477860987186432,-0.055720046162605286,0.47905856370925903,[11555 11555 11555 11555 11554],[11613 11612 11612 11612 11612]
2197.4045,2210.1485,True,True,False,True,True,True,[0.41440493 0.58559507 0.44388461 0.55611539],-0.029479682445526123,0.14171046018600464,-0.014739841222763062,0.07085523009300232,0.5561153888702393,[12102 12102 12102 12102 12102],[12147 12147 12146 12146 12146]
2260.40175,2274.1465,True,True,False,True,True,True,[0.40758413 0.59241587 0.37901801 0.62098199],0.02856612205505371,0.21339786052703857,0.014283061027526855,0.10669893026351929,0.6209819912910461,[12480 12480 12480 12480 12479],[12530 12530 12530 12530 12530]
2403.38425,2418.29275,True,True,False,False,False,True,[0.23738469 0.76261526 0.23790482 0.76209515],-0.0005201175808906555,0.5247104540467262,-0.0002600625157356262,-0.2623552456498146,0.23738469183444977,[13338 13337 13337 13337 13337],[13395 13395 13394 13394 13394]
2445.6335,2459.3725,True,True,False,False,False,True,[0.26046866 0.73953134 0.19874902 0.80125093],0.0617196187376976,0.5407822951674461,0.030859820544719696,-0.27039115875959396,0.26046866178512573,[13591 13591 13590 13590 13590],[13641 13641 13641 13640 13640]
2520.41675,2534.17575,True,True,False,False,False,True,[0.26045001 0.73955005 0.25085676 0.74914324],0.009593218564987183,0.4886932671070099,0.004796624183654785,-0.24434661865234375,0.26045000553131104,[14039 14039 14039 14039 14038],[14090 14089 14089 14089 14089]
2591.47275,2606.3965,True,True,False,False,True,False,[0.42087096 0.57912904 0.34690323 0.65309674],0.07396771013736725,0.23222579061985016,-0.03698384761810303,0.11611288785934448,0.5791290402412415,[14465 14465 14465 14465 14464],[14512 14511 14511 14511 14511]
2606.41825,2621.993,True,True,False,True,True,True,[0.20231526 0.79768479 0.309194   0.69080603],-0.10687875002622604,0.4884907826781273,-0.05343937873840332,0.24424540996551514,0.6908060312271118,[14555 14555 14555 14554 14554],[14616 14616 14616 14616 14615]
2635.52675,2649.961,True,True,False,False,True,False,[0.29827836 0.70172167 0.22429857 0.7757014 ],0.07397976517677307,0.4774230718612671,-0.03698986768722534,0.23871153593063354,0.7017216682434082,[14729 14729 14729 14729 14729],[14773 14773 14773 14772 14772]
2649.98275,2667.964,True,True,False,True,False,False,[0.1920512  0.80794883 0.2077309  0.79226911],-0.01567970961332321,0.600217916071415,0.007839851081371307,-0.3001089468598366,0.20773090422153473,[14816 14816 14816 14816 14815],[14881 14881 14880 14880 14880]
2667.98325,2686.164,True,True,False,True,False,False,[0.28132063 0.71867937 0.27978024 0.72021979],0.0015404075384140015,0.4388991445302963,-0.0007701963186264038,-0.21944956481456757,0.27978023886680603,[14924 14924 14924 14924 14923],[14990 14990 14990 14989 14989]
2686.1865,2704.93,True,True,False,True,True,True,[0.3561236  0.64387643 0.35208946 0.64791054],0.004034116864204407,0.29178695380687714,0.0020170509815216064,0.14589348435401917,0.6479105353355408,[15033 15033 15033 15033 15032],[15114 15113 15113 15113 15113]
2817.77925,2830.92325,True,True,False,False,False,True,[0.37683538 0.62316465 0.23041815 0.76958191],0.14641724526882172,0.3927465230226517,0.07320861518383026,-0.19637323915958405,0.3768353760242462,[15822 15822 15822 15822 15822],[15869 15869 15869 15868 15868]
2830.94125,2846.55875,True,True,False,True,False,False,[0.57910776 0.42089224 0.42820007 0.57179993],0.1509076952934265,-0.007307827472686768,-0.07545384764671326,0.003653913736343384,0.4282000660896301,[15901 15901 15901 15901 15900],[15952 15952 15951 15951 15951]
2961.511,2977.56625,True,True,False,True,True,True,[0.5586198  0.4413802  0.31385338 0.68614668],0.2447664439678192,0.12752684950828552,0.1223832368850708,0.06376343965530396,0.6861466765403748,[16684 16684 16684 16684 16683],[16748 16748 16748 16748 16748]
3311.6705,3329.287,True,True,False,True,True,True,[0.34330449 0.65669549 0.23799534 0.76200461],0.1053091362118721,0.418700136244297,0.05265456438064575,0.20935004949569702,0.7620046138763428,[17595 17595 17595 17595 17595],[17616 17616 17615 17615 17615]
3329.307,3345.774,True,True,False,True,True,True,[0.22848794 0.77151203 0.25068095 0.74931908],-0.02219298481941223,0.5208311080932617,-0.011096477508544922,0.26041555404663086,0.7493190765380859,[17648 17648 17647 17647 17647],[17714 17714 17714 17714 17714]
3345.793,3363.2865,True,True,False,False,False,True,[0.2084814  0.79151857 0.2601043  0.73989576],-0.05162285268306732,0.5314143151044846,-0.02581144869327545,-0.2657071501016617,0.20848140120506287,[17747 17747 17746 17746 17746],[17819 17819 17819 17819 17819]
3431.40375,3451.22925,True,True,False,False,False,True,[0.53330517 0.46669477 0.28460425 0.71539575],0.24870094656944275,0.18209055066108704,0.12435045838356018,-0.09104529023170471,0.5333051681518555,[18260 18260 18260 18259 18259],[18347 18347 18347 18346 18346]
3451.24825,3469.39275,True,True,False,True,True,True,[0.65002394 0.34997606 0.41012511 0.58987486],0.23989881575107574,-0.06014905869960785,0.11994940042495728,-0.03007453680038452,0.5898748636245728,[18379 18379 18379 18378 18378],[18456 18456 18455 18455 18455]
3533.12,3551.74225,True,True,False,True,True,True,[0.40791148 0.59208852 0.17831019 0.82168978],0.22960127890110016,0.41377831995487213,0.11480063199996948,0.20688915252685547,0.821689784526825,[18870 18870 18870 18869 18869],[18950 18949 18949 18949 18949]
3551.76275,3566.52275,True,True,False,False,False,True,[0.50032324 0.49967676 0.1407218  0.8592782 ],0.3596014380455017,0.3589549660682678,0.17980071902275085,-0.1794774830341339,0.5003232359886169,[18982 18982 18981 18981 18981],[19038 19038 19038 19038 19037]
3581.67825,3596.36075,True,True,False,False,False,True,[0.79237366 0.20762639 0.39303717 0.6069628 ],0.39933644980192184,-0.18541081994771957,0.19966824352741241,0.09270541369915009,0.7923736572265625,[19161 19161 19161 19161 19160],[19217 19217 19217 19216 19216]
3626.92,3640.94825,True,True,False,False,False,True,[0.42707315 0.57292682 0.16220872 0.83779126],0.2648644372820854,0.4107181057333946,0.1324322149157524,-0.2053590640425682,0.4270731508731842,[19432 19432 19432 19432 19432],[19484 19484 19484 19484 19484]
3640.968,3654.86075,True,True,False,False,False,True,[0.48984864 0.51015133 0.23556277 0.7644372 ],0.25428587198257446,0.27458855509757996,0.12714293599128723,-0.13729429244995117,0.48984864354133606,[19517 19516 19516 19516 19516],[19568 19568 19567 19567 19567]
3654.88025,3669.21425,True,True,False,False,False,True,[0.66669345 0.33330649 0.37068981 0.62931019],0.29600366950035095,-0.03738328814506531,0.14800181984901428,0.01869162917137146,0.6666934490203857,[19600 19600 19600 19599 19599],[19654 19654 19654 19653 19653]
3753.47575,3767.93225,True,True,False,False,False,True,[0.63594502 0.36405501 0.28716907 0.71283096],0.3487759530544281,0.07688593864440918,0.17438797652721405,-0.038442954421043396,0.6359450221061707,[20191 20191 20191 20191 20190],[20246 20246 20245 20245 20245]
3767.9515,3782.91175,True,True,False,False,False,True,[0.69540137 0.30459866 0.37306109 0.62693888],0.3223402500152588,-0.06846246123313904,0.1611701399087906,0.03423123061656952,0.6954013705253601,[20278 20278 20278 20277 20277],[20336 20335 20335 20335 20335]
3861.85,3876.835,True,True,False,False,False,True,[0.56724322 0.43275684 0.1809314  0.81906861],0.3863117918372154,0.25182541459798813,0.1931559070944786,-0.12591268867254257,0.567243218421936,[20841 20841 20841 20841 20840],[20899 20899 20898 20898 20898]
3973.66925,3988.87925,True,True,False,True,True,True,[0.6025638  0.3974362  0.1277163  0.87228376],0.4748475253582001,0.2697199285030365,0.23742377758026123,0.13485997915267944,0.8722837567329407,[21512 21511 21511 21511 21511],[21571 21570 21570 21570 21570]
3988.89925,4003.51275,True,True,False,False,False,True,[0.5272243  0.47277567 0.11389416 0.88610584],0.41333015263080597,0.35888151824474335,0.2066650688648224,-0.17944076657295227,0.5272243022918701,[21603 21603 21603 21602 21602],[21658 21658 21658 21658 21658]
4089.6675,4107.51725,True,True,False,False,False,True,[0.60657948 0.39342052 0.18769473 0.81230527],0.4188847541809082,0.2057257890701294,0.2094423770904541,-0.1028628945350647,0.6065794825553894,[22207 22207 22207 22207 22206],[22282 22282 22282 22281 22281]
4243.736,4257.98275,True,True,False,False,False,True,[0.26977009 0.73022991 0.10727329 0.89272666],0.16249677166342735,0.6229566000401974,0.08124839887022972,-0.31147831305861473,0.269770085811615,[23131 23131 23131 23130 23130],[23184 23184 23184 23184 23183]
