start_time,stop_time,is_vis,is_ruleA,is_switch,is_cueB,is_choL,is_correct,association_mat,rule_belief,signed_bias,rule_following,bias_following,prob_actual_cho,trial_onset_plane_frame_idx,trial_offset_plane_frame_idx
23.48675,40.28525,True,False,False,True,False,True,[0.30681014 0.69318986 0.30521715 0.69478285],0.0015929937362670898,0.38797271251678467,-0.0007964968681335449,-0.19398635625839233,0.3052171468734741,[74 74 73 73 73],[143 142 142 142 142]
103.04075,121.4155,True,False,False,True,True,False,[0.48834893 0.5116511  0.40474537 0.5952546 ],0.08360353112220764,0.10690569877624512,0.04180175065994263,0.05345284938812256,0.5952546000480652,[551 551 551 551 550],[618 618 618 618 618]
138.169,155.5875,True,False,False,False,True,True,[0.4060736  0.59392637 0.26061657 0.7393834 ],0.14545702934265137,0.3333097994327545,-0.07272851467132568,0.16665488481521606,0.5939263701438904,[762 762 761 761 761],[834 834 834 834 833]
155.607,173.7845,True,False,False,False,True,True,[0.38219535 0.61780465 0.26049063 0.73950934],0.12170471251010895,0.35731400549411774,-0.06085234880447388,0.17865699529647827,0.6178046464920044,[866 866 866 866 866],[943 943 943 943 942]
196.18775,215.3885,True,False,False,True,False,True,[0.5920682  0.4079318  0.54898894 0.45101109],0.04307927191257477,-0.1410571187734604,-0.021539628505706787,0.07052856683731079,0.548988938331604,[1110 1110 1109 1109 1109],[1193 1193 1192 1192 1192]
236.75075,256.11375,True,False,False,True,False,True,[0.44059175 0.55940831 0.54677188 0.45322809],-0.10618017613887787,0.012636378407478333,0.053090065717697144,-0.006318181753158569,0.5467718839645386,[1353 1353 1353 1352 1352],[1437 1437 1437 1436 1436]
383.7585,403.1445,True,False,False,False,True,True,[0.19574477 0.80425525 0.63986897 0.36013103],-0.4441242143511772,0.16438626497983932,0.2220621109008789,0.08219313621520996,0.8042552471160889,[2235 2234 2234 2234 2234],[2319 2319 2318 2318 2318]
420.49825,437.27275,True,False,False,True,False,True,[0.14585195 0.85414797 0.61234742 0.38765258],-0.46649543195962906,0.24180058389902115,0.23324773460626602,-0.12090031057596207,0.612347424030304,[2455 2455 2455 2454 2454],[2523 2523 2523 2523 2523]
549.04375,567.90175,True,False,False,False,True,True,[0.09289481 0.90710521 0.35499015 0.64500988],-0.2620953395962715,0.5521150603890419,0.13104766607284546,0.27605754137039185,0.9071052074432373,[3226 3226 3225 3225 3225],[3307 3307 3306 3306 3306]
588.6345,607.084,True,False,False,False,True,True,[0.07843388 0.92156613 0.33670068 0.66329926],-0.2582668326795101,0.5848654173314571,0.1291334331035614,0.2924326956272125,0.9215661287307739,[3463 3463 3463 3463 3462],[3542 3542 3541 3541 3541]
