start_time,stop_time,is_vis,is_ruleA,is_switch,is_cueB,is_choL,is_correct,association_mat,rule_belief,signed_bias,rule_following,bias_following,prob_actual_cho,trial_onset_plane_frame_idx,trial_offset_plane_frame_idx
2109.114,2123.39025,True,True,False,False,False,True,[0.12540841 0.87459165 0.43624383 0.56375617],-0.31083545088768005,0.43834778666496277,-0.15541771054267883,-0.2191738784313202,0.12540841102600098,[11909 11909 11908 11908 11908],[11962 11962 11962 11962 11961]
2123.413,2139.0365,True,True,False,True,False,False,[0.31328493 0.68671507 0.73154581 0.26845416],-0.4182608872652054,-0.04483075439929962,0.2091304361820221,0.022415369749069214,0.7315458059310913,[11995 11994 11994 11994 11994],[12045 12045 12045 12044 12044]
2139.056,2154.5315,True,True,False,False,True,False,[0.3170487  0.68295127 0.69965297 0.30034709],-0.3826042264699936,-0.016701653599739075,0.191302090883255,-0.00835081934928894,0.6829512715339661,[12088 12088 12088 12088 12088],[12138 12138 12138 12137 12137]
2209.95675,2226.3465,True,True,False,True,True,True,[0.74044842 0.25955164 0.8710131  0.12898685],-0.13056474179029465,-0.6114615127444267,-0.06528239697217941,-0.30573075264692307,0.12898685038089752,[12513 12513 12513 12513 12513],[12580 12579 12579 12579 12579]
2226.36925,2242.278,True,True,False,True,True,True,[0.34279761 0.65720242 0.62602603 0.37397397],-0.28322844207286835,0.0311763733625412,-0.14161422848701477,0.015588194131851196,0.3739739656448364,[12612 12612 12611 12611 12611],[12675 12675 12675 12675 12674]
2320.6745,2334.92225,True,True,False,True,True,True,[0.41672561 0.58327436 0.51150155 0.48849848],-0.09477591514587402,0.07177284359931946,-0.04738794267177582,0.03588642179965973,0.4884984791278839,[13177 13177 13177 13177 13177],[13231 13230 13230 13230 13230]
2473.91075,2488.61125,True,True,False,True,True,True,[0.45567629 0.54432368 0.30785409 0.69214594],0.14782223105430603,0.23646962642669678,0.07391113042831421,0.11823481321334839,0.6921459436416626,[14096 14096 14096 14096 14096],[14152 14152 14152 14152 14152]
2543.19525,2560.07025,True,True,False,False,False,True,[0.70911193 0.29088807 0.39450195 0.60549808],0.31460998952388763,-0.10361386835575104,0.15730498731136322,0.051806941628456116,0.7091119289398193,[14512 14512 14511 14511 14511],[14581 14581 14580 14580 14580]
2586.5395,2603.081,True,True,False,False,False,True,[0.6428436  0.35715634 0.2487396  0.7512604 ],0.3941040337085724,0.10841676592826843,0.197052001953125,-0.05420839786529541,0.6428436040878296,[14772 14772 14771 14771 14771],[14839 14839 14838 14838 14838]
2658.42125,2673.42175,True,True,False,False,False,True,[0.831312   0.16868806 0.40310803 0.596892  ],0.4282039552927017,-0.23441998660564423,0.21410198509693146,0.1172100156545639,0.8313120007514954,[15203 15203 15202 15202 15202],[15261 15260 15260 15260 15260]
