start_time,stop_time,is_vis,is_ruleA,is_switch,is_cueB,is_choL,is_correct,association_mat,rule_belief,signed_bias,rule_following,bias_following,prob_actual_cho,trial_onset_plane_frame_idx,trial_offset_plane_frame_idx
21.68525,37.4025,True,False,False,True,False,True,[0.35965005 0.64034998 0.27402174 0.72597831],0.08562831580638885,0.36632825434207916,-0.04281415045261383,-0.1831641048192978,0.2740217447280884,[50 50 49 49 49],[112 112 112 112 111]
81.28625,96.6295,True,False,False,True,False,True,[0.34115532 0.65884465 0.25280568 0.74719435],0.08834967017173767,0.4060389995574951,-0.04417482018470764,-0.20301949977874756,0.2528056800365448,[408 408 407 407 407],[468 468 467 467 467]
110.75475,127.4585,True,False,False,False,True,True,[0.38839823 0.61160177 0.28265733 0.71734267],0.10574090480804443,0.32894444465637207,-0.05287045240402222,0.16447222232818604,0.6116017699241638,[585 584 584 584 584],[653 652 652 652 652]
127.4795,141.911,True,False,False,False,True,True,[0.2148068  0.78519315 0.28787297 0.71212703],-0.07306614518165588,0.4973202049732208,0.03653305768966675,0.24866008758544922,0.785193145275116,[685 685 684 684 684],[739 739 739 739 739]
189.817,207.606,True,False,False,True,True,False,[0.52760625 0.47239375 0.48799008 0.51200992],0.039616167545318604,-0.015596330165863037,0.019808083772659302,-0.0077981650829315186,0.5120099186897278,[1059 1059 1058 1058 1058],[1122 1122 1122 1122 1121]
313.4805,328.7805,True,False,False,False,True,True,[0.12033007 0.8796699  0.43555412 0.56444585],-0.3152240514755249,0.4441157877445221,0.15761202573776245,0.22205787897109985,0.8796699047088623,[1800 1800 1800 1800 1800],[1860 1860 1860 1860 1859]
444.8365,459.5085,True,False,False,False,True,True,[0.10016315 0.89983678 0.23361355 0.76638639],-0.13345039635896683,0.6662232354283333,0.06672519445419312,0.33311158418655396,0.8998367786407471,[2588 2588 2588 2588 2588],[2644 2644 2644 2644 2643]
500.75375,514.47975,True,False,False,True,False,True,[0.12061779 0.87938219 0.51785034 0.48214969],-0.3972325250506401,0.3615318760275841,0.19861627370119095,-0.18076593428850174,0.5178503394126892,[2924 2923 2923 2923 2923],[2974 2974 2974 2973 2973]
544.5695,560.88125,True,False,False,False,True,True,[0.08902861 0.9109714  0.51409823 0.48590174],-0.4250696375966072,0.3968731537461281,0.2125348299741745,0.19843657314777374,0.9109714031219482,[3186 3186 3186 3186 3186],[3252 3252 3252 3252 3251]
560.90025,576.6255,True,False,False,False,True,True,[0.0862167  0.91378337 0.49944568 0.50055432],-0.413229014724493,0.4143376611173153,0.20661452412605286,0.207168847322464,0.9137833714485168,[3284 3284 3284 3284 3284],[3347 3346 3346 3346 3346]
576.64425,592.5055,True,False,False,False,True,True,[0.08151255 0.91848743 0.48959255 0.51040745],-0.40807999297976494,0.42889488860964775,0.20403999090194702,0.21444743871688843,0.9184874296188354,[3379 3379 3378 3378 3378],[3442 3442 3441 3441 3441]
648.1705,662.18425,True,False,False,False,True,True,[0.13636109 0.86363894 0.76376259 0.23623736],-0.6274015381932259,0.09987630695104599,0.3137007877230644,0.0499381497502327,0.8636389374732971,[3808 3808 3807 3807 3807],[3860 3860 3859 3859 3859]
723.60775,739.04,True,False,False,False,True,True,[0.2349323  0.7650677  0.47254625 0.52745372],-0.2376139611005783,0.2925214320421219,0.11880698800086975,0.14626070857048035,0.7650676965713501,[4260 4260 4260 4260 4259],[4321 4320 4320 4320 4320]
943.244,957.355,True,False,False,True,False,True,[0.27750269 0.72249728 0.60053807 0.3994619 ],-0.3230353891849518,0.12195920944213867,0.1615176945924759,-0.06097961962223053,0.6005380749702454,[5578 5577 5577 5577 5577],[5630 5630 5630 5629 5629]
1024.239,1037.921,True,False,False,True,False,True,[0.09300711 0.90699291 0.27100769 0.72899234],-0.1780005730688572,0.635985229164362,0.08900028839707375,-0.31799260154366493,0.2710076868534088,[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648],[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648]
1052.2395,1068.43425,True,False,False,True,False,True,[0.0732984  0.92670155 0.38482493 0.61517507],-0.31152650341391563,0.5418766401708126,0.15576326474547386,-0.27093833312392235,0.3848249316215515,[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648],[-2147483648 -2147483648 -2147483648 -2147483648 -2147483648]
1149.22075,1163.16825,True,False,False,True,False,True,[0.47629583 0.52370417 0.532691   0.46730903],-0.05639515817165375,-0.008986815810203552,0.02819758653640747,0.004493415355682373,0.5326910018920898,[6043 6043 6043 6042 6042],[6095 6094 6094 6094 6094]
1243.12175,1258.60625,True,False,False,True,False,True,[0.08615588 0.91384411 0.35790366 0.64209628],-0.27174780145287514,0.5559404231607914,0.13587388768792152,-0.27797022834420204,0.3579036593437195,[6606 6606 6606 6606 6605],[6667 6667 6667 6666 6666]
