start_time,stop_time,is_vis,is_ruleA,is_switch,is_cueB,is_choL,is_correct,association_mat,rule_belief,signed_bias,rule_following,bias_following,prob_actual_cho,trial_onset_plane_frame_idx,trial_offset_plane_frame_idx
137.83825,155.10875,True,True,False,False,False,True,[0.64142376 0.35857624 0.2187963  0.78120375],0.4226274862885475,0.1397799625992775,0.21131373196840286,-0.06988997012376785,0.641423761844635,[770 770 770 770 770],[842 842 841 841 841]
437.1145,460.218,True,True,False,False,False,True,[0.69559532 0.30440471 0.31166235 0.68833762],0.3839329481124878,-0.007257670164108276,0.1919664889574051,0.003628835082054138,0.6955953240394592,[2565 2565 2564 2564 2564],[2671 2671 2671 2671 2670]
885.0065,910.06975,True,True,False,True,True,True,[0.88507664 0.11492328 0.25695109 0.74304891],0.6281255893409252,-0.14202777668833733,0.31406281515955925,-0.0710139088332653,0.743048906326294,[5250 5250 5250 5250 5250],[5369 5369 5368 5368 5368]
948.83175,972.70275,True,True,False,True,True,True,[0.86514968 0.13485032 0.22895303 0.77104694],0.6361966282129288,-0.09410272538661957,0.3180983066558838,-0.04705137014389038,0.7710469365119934,[5633 5633 5633 5633 5632],[5744 5744 5744 5744 5743]
1013.81875,1030.78125,True,True,False,False,False,True,[0.77662385 0.22337615 0.16072138 0.83927858],0.6159024462103844,0.0626547560095787,0.3079512342810631,-0.03132738918066025,0.7766238451004028,[6023 6023 6022 6022 6022],[6092 6092 6092 6092 6092]
1160.9955,1180.46375,True,True,False,False,False,True,[0.79009962 0.20990038 0.14395335 0.85604662],0.6461462527513504,0.06594701111316681,0.3230731338262558,-0.032973513007164,0.7900996208190918,[6905 6905 6905 6905 6904],[6990 6990 6989 6989 6989]
1380.41375,1395.99825,True,True,False,False,False,True,[0.78784293 0.21215712 0.25303581 0.74696416],0.5348070785403252,-0.04087873548269272,0.2674035578966141,0.020439371466636658,0.7878429293632507,[8221 8221 8220 8220 8220],[8282 8282 8282 8282 8282]
1495.464,1515.325,True,True,False,False,False,True,[0.86910623 0.13089383 0.2567566  0.7432434 ],0.6123495995998383,-0.12586280703544617,0.3061748147010803,0.06293141841888428,0.8691062331199646,[8911 8911 8910 8910 8910],[8998 8998 8997 8997 8997]
1539.91925,1563.33975,True,True,False,True,True,True,[0.83121449 0.16878553 0.23550662 0.76449335],0.5957078412175179,-0.0667211189866066,0.29785390943288803,-0.0333605632185936,0.7644933462142944,[9177 9177 9177 9177 9176],[9286 9285 9285 9285 9285]
1584.26075,1606.7395,True,True,False,True,True,True,[0.85256439 0.14743561 0.21112402 0.78887594],0.6414403542876244,-0.06368843466043472,0.3207201659679413,-0.03184422850608826,0.788875937461853,[9443 9443 9443 9443 9442],[9546 9546 9545 9545 9545]
1627.3595,1650.6035,True,True,False,True,True,True,[0.85364664 0.14635339 0.19770455 0.80229545],0.6559420675039291,-0.05135117471218109,0.32797102630138397,-0.02567557990550995,0.802295446395874,[9702 9701 9701 9701 9701],[9809 9809 9808 9808 9808]
2043.1395,2061.3725,True,True,False,False,False,True,[0.79269832 0.20730172 0.12745772 0.87254232],0.6652406007051468,0.07984399795532227,0.3326203003525734,-0.03992197662591934,0.792698323726654,[12195 12194 12194 12194 12194],[12272 12272 12271 12271 12271]
2105.171,2125.25375,True,True,False,False,False,True,[0.84853882 0.15146117 0.15103219 0.84896779],0.6975066214799881,0.00042897462844848633,0.34875331073999405,-0.0002144947648048401,0.8485388159751892,[12566 12566 12566 12566 12566],[12655 12655 12655 12654 12654]
2411.483,2440.81075,True,True,False,True,True,True,[0.8710131  0.12898692 0.21322246 0.78677756],0.6577906385064125,-0.0842355415225029,0.32889531552791595,-0.042117759585380554,0.7867775559425354,[14403 14403 14403 14403 14402],[14547 14547 14546 14546 14546]
2540.59925,2560.8975,True,True,False,True,True,True,[0.53582776 0.46417224 0.08636745 0.91363257],0.44946031644940376,0.37780480459332466,0.22473016381263733,0.18890240788459778,0.9136325716972351,[15177 15177 15177 15177 15176],[15267 15267 15267 15266 15266]
2604.48575,2624.14775,True,True,False,False,False,True,[0.64214337 0.35785657 0.09577073 0.90422922],0.5463726446032524,0.26208584755659103,0.2731863185763359,-0.1310429498553276,0.6421433687210083,[15560 15560 15560 15560 15560],[15646 15646 15646 15646 15645]
5941.2775,5959.65825,True,True,False,True,True,True,[0.30264798 0.69735205 0.50781089 0.49218917],-0.2051628977060318,0.18954117596149445,-0.1025814414024353,0.09477061033248901,0.4921891689300537,[34361 34361 34360 34360 34360],[34439 34439 34439 34438 34438]
6099.3905,6117.799,True,True,False,True,True,True,[0.23746614 0.7625339  0.42368945 0.57631052],-0.1862233504652977,0.3388444110751152,-0.09311169385910034,0.1694222092628479,0.5763105154037476,[35309 35309 35308 35308 35308],[35387 35387 35387 35386 35386]
6117.81725,6136.02425,True,True,False,True,True,True,[0.13115139 0.86884856 0.47837922 0.52162075],-0.3472278192639351,0.39046934992074966,-0.17361390590667725,0.19523465633392334,0.5216207504272461,[35419 35419 35419 35419 35418],[35496 35496 35496 35496 35496]
6208.505,6226.1115,True,True,False,False,False,True,[0.21492535 0.78507471 0.32241404 0.67758596],-0.1074887216091156,0.46266064047813416,-0.053744345903396606,-0.23133030533790588,0.2149253487586975,[35963 35963 35963 35962 35962],[36037 36036 36036 36036 36036]
6246.54825,6267.77075,True,True,False,True,True,True,[0.15902546 0.84097451 0.4681389  0.53186113],-0.30911341309547424,0.372835636138916,-0.15455669164657593,0.186417818069458,0.5318611264228821,[36191 36191 36191 36191 36190],[36286 36286 36286 36286 36285]
6293.51925,6310.11325,True,True,False,True,True,True,[0.20466188 0.79533815 0.30693233 0.69306773],-0.10227043926715851,0.48840583860874176,-0.05113521218299866,0.24420294165611267,0.693067729473114,[36473 36473 36472 36472 36472],[36540 36540 36540 36540 36539]
6329.09275,6349.78575,True,True,False,True,True,True,[0.15393798 0.84606206 0.41498646 0.58501357],-0.26104848831892014,0.4310755953192711,-0.13052424788475037,0.21553781628608704,0.5850135684013367,[36686 36686 36686 36685 36685],[36778 36778 36778 36777 36777]
6495.06875,6514.91375,True,True,False,True,True,True,[0.49676126 0.5032388  0.65510583 0.34489417],-0.1583445966243744,-0.1518670618534088,-0.07917231321334839,-0.07593351602554321,0.3448941707611084,[37681 37681 37681 37681 37680],[37768 37768 37768 37767 37767]
6661.32175,6686.481,True,True,False,False,False,True,[0.51110572 0.48889431 0.31557599 0.68442404],0.1955297291278839,0.17331832647323608,0.09776486456394196,-0.08665914833545685,0.5111057162284851,[38678 38678 38678 38677 38677],[38797 38797 38796 38796 38796]
6686.50175,6704.786,True,True,False,False,False,True,[0.53248656 0.46751347 0.41417328 0.58582669],0.1183132529258728,0.05334016680717468,0.059156641364097595,-0.02667008340358734,0.5324865579605103,[38829 38829 38829 38828 38828],[38906 38906 38906 38906 38906]
6814.4135,6831.4425,True,True,False,True,True,True,[0.22700582 0.77299422 0.18739854 0.81260151],0.03960728645324707,0.5855956822633743,0.019803643226623535,0.29279786348342896,0.8126015067100525,[39596 39596 39595 39595 39595],[39666 39666 39665 39665 39665]
